DCS_TAG,TagComment,Type,ITEM,ItemComment,RangeHI,RangeLO,UNIT,DataType,Array1,Array2,MarType,Process,VM_UNIT,VAR,VMArray1
S071LZMF16604,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,10
S071T05074FUG,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201101S3119,B,7
S2014_N5S7,'N5S7,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,9
S2014_N4S8,'N4S8,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,1
S2014_N7S5,'N7S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,25
S2014_N6IO_STS,'N6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,20
S2014_N6S6,'N6S6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,17
S2014_N9S3,'N9S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2014,B,9
S2014_N8S4,'N8S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2014,B,1
S063XZAF00523,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204501S2014,B,31
S1701_N3_NRR,'N3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1701,B,18
S1701_N3IO_STS,'N3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1701,B,25
S1701_N4IO_STS,'N4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S1701,B,2
S050HSAF00134,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201701S1701,B,12
S046HSA00008,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201701S1701,B,24
S078XLAF00102,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201901S1701,B,30
S060XLAF00158,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202901S1701,B,32
063XL01317,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202901S1701,B,27
060HSOP00158,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204101S1701,B,7
S046HSAF00012,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204701S1701,B,24
S840HSAF60201,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,7
S840XLAF20201,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,24
S840HSMF00111,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,15
S047HSMF00049,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,13
S050HSMF00068A,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,7
S047HSMF00027,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,4
S1709_DIAG_OTER,'OTHER,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1709,B,5
S1709_SEC_STS,'SEC,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1709,B,1
S1709_N2S4,'N2S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S1709,B,11
S046HSA00206,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S1709,B,23
S046HST00208,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S1709,B,18
S046HSMF00208,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201501S1709,B,2
S2101WB2015,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201501S2101,B1,0
S2101WB2059,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S2101,B2,0
S2103WB2013,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201301S2103,B1,0
S2103WB2035,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203501S2103,B1,0
S2103WB2057,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205701S2103,B1,0
S2103WB2079,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB207901S2103,B1,0
S2103WB2145,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB214501S2103,B2,0
S2103WB2167,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB216701S2103,B2,0
S2103WB2189,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB218901S2103,B2,0
S2103WB2211,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB221101S2103,B2,0
S2111WB2031,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203101S2111,B1,0
S2111WB2075,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB207501S2111,B2,0
S2111WB2097,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB209701S2111,B2,0
S2119WB2009,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S2119,B1,0
S2119WB2119,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB211901S2119,B2,0
S2115_N3S4,'N3S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,10
S2115_N2S5,'N2S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,2
S2115_N4S3,'N4S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,18
S146FZMF20015D,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S2115,B,22
163XZ00121,'OCS163-P-009',PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202901S2115,B,17
S163L00184FUM,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204301S2115,B,11
S100EZ01001FU18,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204301S2115,B,10
S163UZT03120,'INTERLOCK,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204301S2115,B,8
S146EZ02001FU4,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S2115,B,16
S146FZMF20015,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S2115,B,27
S146TZMF20013,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S2115,B,23
S2602_DIAG_OTER,'OTHER,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,5
S2602_SEC_STS,'SEC,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2602,B,1
S2602_N3S5,'N3S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2602,B,13
S2602_N4S4,'N4S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2602,B,23
S063T00317FUG,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,25
S063L00119FUM,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,24
S063TZAF00317,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,20
S063LZTM00119,'LL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2602,B,18
S063XZAF00501,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2602,B,16
S150HSMS00332,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2101,B,12
S150ESOC00019,'ESV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S2101,B,27
S146VSMS05101A,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB210501S2103,B,20
S146PZAL10003,'LL,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211301S2103,B,23
S146LZMS00008A,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211301S2103,B,20
S146XZTE05103A,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211301S2103,B,9
S146SDOC20008,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,27
S146SDCT10001,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,13
S146SDCC10001,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,12
S146LZAH00014,'HH,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211501S2103,B,1
S146XZTC05103B,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,24
S163XZTE00037,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,19
S147XZTE00007,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,17
S146SDOC30007,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,11
S146SDMS30008,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB211701S2103,B,10
S146UZRS03003,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213301S2103,B,29
S146UZRS03201,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213301S2103,B,23
S146UZRS03102,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB213301S2103,B,13
S146UZRS13101,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206301S2111,B,18
S146TZAH10013B,'HH,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206701S2111,B,32
S146FZAL10015C,'LL,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206701S2111,B,29
S063XZTC00501,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2602,B,28
S063TZAH00319,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S2602,B,4
S063XZTC00512,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB202101S2611,B,27
S063LZMS00113,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203701S2620,B,16
S063XZTE00503,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203901S2620,B,2
S050HSAK00601,'ALARM,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203101S3101,B,3
S050EZRS01014,RESET,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB203301S3101,B,14
S046HSAK00105,ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB204101S3101,B,27
S050HSMS00601,'MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB204301S3101,B,14
S046HSMS00105,'MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB204301S3101,B,9
S063XZTC00523,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB209101S2014,B,16
S146HSAK00101A,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206701S1701,B,23
S100HST00020,'NON,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207701S1701,B,28
S060HSMS00132B,MOS,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB207901S1701,B,24
S163LZAL00186,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206101S2115,B,23
S146FZAL20015D,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206101S2115,B,17
S146TZAH20013C,'ACK,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB206101S2115,B,4
163LZI00184,'SCALLED,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,163LZI00184,RAW,0
046FIC10079,'GL,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U046FU10079,mv,0
046PV00002B,'HO,'MLD-SW',MV,OUT,100,0,2,0,0,1,101,MODEL2,U046PU00002B,mv,0
071TI05069B,'071-U-130',PVI,RAW,IN,150,-70,2,0,0,1,203,MODEL2,U071TI05069B,T,0
071LIC16033DU,300032,PVI,RAW,IN,100,0,2,0,0,1,200,DB3,071LIC16033DU,RAW,0
071FI16037C,300180,PVI,RAW,IN,6750,0,2,0,0,1,200,DB3,071FI16037C,RAW,0
071FI16057A,300190,PVI,RAW,IN,6750,0,2,0,0,1,200,DB3,071FI16057A,RAW,0
060TI00108,'060-V-030',PVI,RAW,IN,300,-196,2,0,0,1,203,MODEL2,U060TI00108,T,0
060FIC00033A,'FG,PID,MV,OUT,100,0,2,0,0,1,101,MODEL2,U060FU00033A,mv,0
S163HSH00121,'163-P-009,LC64,PV,IN,1,0,2,0,0,1,101,MODEL2,U163PU009,DO_RUN,0
063XL00309DA,'PCS4HEATERS,ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U063H232D,LRsw,0
063XS00310C,'PCS4HEATERS,LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
046PI00002,'HO,PVI,RAW,IN,400,0,2,0,0,1,203,MODEL2,U046PI00002,P,0
046ZI10071,'HO,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U046FU10071,pos,0
046ZI00002A,'N2,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U046PU00002A,pos,0
046ZI00050,'HO,PVI,RAW,IN,1,0,2,0,0,1,203,MODEL2,U046TU00050,pos,0
046PI20007A,'SIDE,PVI,RAW,IN,400,0,2,0,0,1,203,MODEL2,U046PI20007B,P,0
046ZSC10075B,'GL,'SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,PRV01,V05,0
046HSH05001A,'046-H-010A/B,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U046H010A,DO_RUN,0
S046TZHH12017B,'046-P-002A,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
063PI00082,'DO,PVI,RAW,IN,1000,0,2,0,0,1,203,MODEL2,U063PI00082,P,0
071XS05200,'071-U-130',LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
D071XZA05200,'071-U-130',LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
S071XL16060,'VALVE,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071SDU16060,pos,0
S071ZLO16108,'N2,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KU16108,openlsw,0
S071XL16170,'VALVE,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071KV16170,pos,0
S071XL16201OK,'071-P-111B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
S071XL16201A,'071-P-111B,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071PU111B,run,0
S071XL16202B,'071-E-117,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,U071E117A,LRsw,0
S071HS10008B,'071-U-110,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110C,V02,0
S071HS16040A,'ANALYSER,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110C,V17,0
S071HS16041B,'ANALYSER,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071U110C,C22,0
S071HSH16205A,'071-E-118B,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071E118B,DO_RUN,0
S071HSL16207A,'071-E-111,WBSWITCH,PV,IN,1,0,2,0,0,1,101,MODEL2,U071H111A,DO_STOP,0
S063XA00085C,'063-P-009,WBSWITCH,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
071HS16016B,'MAN,SWITCH,,,1,0,2,0,0,1,101,MODEL2,U071U110L,V04,0
060FI00150A,'HL,PVI,RAW,IN,160,0,2,0,0,1,204,MODEL2,U060FI00150A,F,0
060LI00130,'060-V-020',PVI,RAW,IN,100,0,2,0,0,1,203,MODEL2,U060LI00130,L,0
060FI00079,'HL,PVI,RAW,IN,56,0,2,0,0,1,204,MODEL2,U060FI00079,F,0
060FI00035,'N2,PVI,RAW,IN,14000,0,2,0,0,1,204,MODEL2,U060FI00035,F,0
D060XS15101B,'060-U-260A','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060XS06021A,'060-H-002A/B',LC64,PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060XL06061AB,'060-H-010A/B',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U060H010A,run,0
D060XS25101C,'060-U-260B','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060XL06041BA,'060-H-003A/B',ST16,PV,IN,1,0,2,0,0,1,201,MODEL2,U060H003B,LRsw,0
060KY10030,'HL,'MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060KU10030,sw,0
060HSH06061A,'060-H-010A/B','MC-2E',PV,IN,1,0,2,0,0,1,101,MODEL2,U060H010A,DO_RUN,0
060ZSO00119,'HL,'MC-2E',PV,IN,1,0,2,0,0,1,201,MODEL2,U060KU00119,openlsw,0
D060XS35101D,'060-U-260C','SI-1',PV,IN,1,0,2,0,0,1,201,MODEL2,AVAIL,t,0
060HSL06021B,'060-H-002A/B',LC64,PV,IN,1,0,2,0,0,1,101,MODEL2,U060H002B,DO_STOP,0
163L00184_CA,'LL,CALCU,RV3,Q03,100,0,2,0,0,1,200,DB3,163L00184_CARV3,PV,0
071L26604_CA,'HH,CALCU,RV,IN,100,0,2,0,0,1,200,DB3,071L26604_CARV,PV,0
S071TZAH05074,'HH,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201501S3119,B,13
S070POC05075B,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201701S3119,B,25
S071PCC05075B,'SDV,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201701S3119,B,19
S071XZTC16604,'TEST,PVI,PV,'Com.DO',1,0,2,0,0,1,100,DB2,WB201701S3119,B,7
046SC00093,'046-E-150,'MLD-SW',MV,OUT,100,0,2,0,0,1,101,MODEL2,MU046E150,mv,0
S2608_NET_BUS2,'BUS2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2608,B,12
S2608_DIAG_OTER,'OTHER,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2608,B,5
S2608_N2IO_STS,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2608,B,6
S063XZAF00513,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2611,B,32
063XZ00512,'BER2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2611,B,29
S2620_NET_BUS2,'BUS2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2620,B,12
S2620_N2IO_STS,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,16
S2620_N2S4,'N2S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,11
S2620_N4S2,'N4S2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,27
S2620_N3IO_STS,'N3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,25
S2620_N3S3,'N3S3,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2620,B,19
S2620_N5S1,'N5S1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2620,B,3
S3101_ESB_NRL,'LT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3101,B,13
S3101_N2S6,'N2S6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,30
S3101_N3S5,'N3S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,25
S050EZRR01014,'READY,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3101,B,17
050XL00601,'LER001,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,2
S050XLAF00131,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,1
S050EZT02001,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3101,B,24
S050EZT02111,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3101,B,3
S047HSA00061,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S3101,B,30
S046HSAF00013,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202301S3101,B,2
047XL00061,'LER-001,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S3101,B,18
S3103_DIAG_OTER,'OTHER,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S3103,B,5
S046HSMF00209,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3103,B,10
S047HS00103_001,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S3103,B,3
S047HSAF00151,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,10
S047HST00151,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,9
SCS3103DI,'WATCH,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,3
S046HST00209,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,29
S046HSA00207,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3103,B,20
S071ZLO00005,'OPEN,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S3119,B,17
S071T05068AFUG,'FIRST,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S3119,B,25
S071LZMF26604,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,11
S071XZAF16604,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,4
071XZ16604,'071-T-131',PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200901S3119,B,3
S2014_N2_NRL,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2014,B,15
S2014_N5S8,'N5S8,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,10
S2014_N7IO_STS,'N7,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,29
S2014_N7S6,'N7S6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,26
S2014_N6S7,'N6S7,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2014,B,18
S2014_N9S4,'N9S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2014,B,10
SCS2014DI,'SERIAL,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200701S2014,B,25
063XZ00523,'STORBLT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204501S2014,B,30
S063XZAF00524,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204701S2014,B,5
S1701_N4_NRR,'N4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1701,B,20
S1701_N5IO_STS,'N5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S1701,B,11
S050HSA00068A,ALARM,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S1701,B,14
S100EZT01370,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203101S1701,B,18
S050HST00130A,TRIP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB203301S1701,B,26
046XL00012,'OWS-6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204701S1701,B,26
S050XLAF00130A,FAULT,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S1701,B,13
146XL00101A,'OWS-1,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205101S1701,B,11
S840HSAF70201,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,8
S840XLAF30201,'LOOP,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB205901S1701,B,25
S840HSM00101_020,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206501S1701,B,31
S1709_DIAG_IOER,'I/O,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S1709,B,3
S047HSMF00204,'MOS,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB201501S1709,B,4
S2101WB2005,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200501S2101,B1,0
S2101WB2027,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202701S2101,B1,0
S2101WB2049,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204901S2101,B2,0
S2103WB2003,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2103,B1,0
S2103WB2025,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202501S2103,B1,0
S2103WB2047,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204701S2103,B1,0
S2103WB2069,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB206901S2103,B1,0
S2103WB2157,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB215701S2103,B2,0
S2103WB2179,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB217901S2103,B2,0
S2103WB2201,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB220101S2103,B2,0
S2103WB2223,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB222301S2103,B2,0
S2111WB2021,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB202101S2111,B1,0
S2111WB2043,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB204301S2111,B1,0
S2111WB2087,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB208701S2111,B2,0
S2119WB2109,'CO,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB210901S2119,B2,0
S2115_N2_NRR,'N2,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200101S2115,B,16
S2115_N3S5,'N3S5,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,11
S2115_N2S6,'N2S6,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,3
S2115_N4S4,'N4S4,PVI,PV,'Com.DI',1,0,2,0,0,1,200,DB2,WB200301S2115,B,19
